🕘️更新时间,#genre#
熊猫频道9,https://www.freetv.top/migu/609169226.m3u8?migutoken=d04555c192cf289478bfacb3db71ec2f3d9228f2d6219435e954a5158e9cf69443aea36b1a24f027307953b8a0b9736685621dd3b67866c045d38a095c21d36db0dd7667eb4ce98097839d222e
熊猫频道9,http://150.158.112.123/公众号~玉玉软件库/mg.php?id=xm9
熊猫频道10,https://www.freetv.top/migu/609169285.m3u8?migutoken=ea95e0efb4c204056387e0200e8e360c98f33b9962e01910693ce4cf2f119e2a84e3323e6899d7bba2863467c99610f3f45ab55e449549df022fdfc405f36058df016dee9a584998a15601dd02
熊猫频道10,http://150.158.112.123/公众号~玉玉软件库/mg.php?id=xm10
熊猫1,https://www.freetv.top/migu/608933610.m3u8?migutoken=c344125d6b28b78fbd4693693611655dc0ab88f2f4e5ba5b026b78015aa7c5b70738a195af2a0f42784531e494225db3baf192ef46da788a1f77fc3616345ebe85f87b3ac4548b1c8644860aad
熊猫1,http://ttkx.cc:1380/公开源/mg9.php?id=xm1
熊猫1,http://150.158.112.123/公众号~玉玉软件库/mg.php?id=xm1
熊猫2,https://www.freetv.top/migu/608933640.m3u8?migutoken=d0dd2032907992541195ee54c6c2f171ecc9ec515236b0481ee76238f5eee8432cc18bf2293c57ecc07bb719cdea48b245eb295a0648d840fd5edbc9a36bb0f844e9cfec7c65e85fb88a76de7f
熊猫2,http://ttkx.cc:1380/公开源/mg9.php?id=xm2
熊猫2,http://150.158.112.123/公众号~玉玉软件库/mg.php?id=xm2
熊猫3,https://www.freetv.top/migu/608934619.m3u8?migutoken=08cea58780c144bcfc696da9c920831da20ad9cbd7c0e80ed529023514646ec056c08a51713f4ce37761da616ba224b9f54fcffa4fc126cba15bd6b7a862e48145519b26f03dfa540b1efa0602
熊猫3,http://150.158.112.123/公众号~玉玉软件库/mg.php?id=xm3
熊猫4,https://www.freetv.top/migu/608934721.m3u8?migutoken=d53acbaeecc25f9252a899c9d8ebb0be9c3564af82bf4dde888a0f5e30d7dec960181e13b01bdad22bc7985757167225cc2e3a5869e6ad633042ec199165298eccedc570823284219e59ab17ff
熊猫4,http://150.158.112.123/公众号~玉玉软件库/mg.php?id=xm4
熊猫5,https://www.freetv.top/migu/608935104.m3u8?migutoken=f3266edcbb054698b92f85dcedbbd66eaa1f3afb150fcb6d0c0126b0a306fe3627021bcd52307f498e717ff44809a57d1da55f217b42458994092f2df25fcd86e63d789287e531c75510a10417
熊猫5,http://150.158.112.123/公众号~玉玉软件库/mg.php?id=xm5
熊猫6,https://www.freetv.top/migu/608935797.m3u8?migutoken=29a46c9cfc5661c1203e316b89b495d8b5c8594c7e6afc35414fe417a8abefba0eb1cf1e30bf3c3cc7de920cbf0917654e57727f4fab74e0c337228d33a682343763ee152f02261af8e2ec6771
熊猫6,http://ttkx.cc:1380/公开源/mg9.php?id=xm6
熊猫6,http://150.158.112.123/公众号~玉玉软件库/mg.php?id=xm6
熊猫7,https://www.freetv.top/migu/609169286.m3u8?migutoken=fecacfb0863722d015d1a33e4e133dcfdec86f2e0d65a102cce9a7e8e58312296eebd47151b305bb012266b7a105d52d94616707001a161b33d74bdfaae121af9029c541279e21b7146d193726
熊猫7,http://ttkx.cc:1380/公开源/mg9.php?id=xm7
熊猫7,http://150.158.112.123/公众号~玉玉软件库/mg.php?id=xm7
熊猫8,https://www.freetv.top/migu/609169287.m3u8?migutoken=ba1a6b1c56c5bbf918630b758b0975faf7b54179a775c1c07d8a578d07cf9a04908eb38a9d1d7088141b5b16de171fd77a2321081b6035afca33a843e512418a8c46b1699baf3401f08d7b0f2c
熊猫8,http://ttkx.cc:1380/公开源/mg9.php?id=xm8
熊猫8,http://150.158.112.123/公众号~玉玉软件库/mg.php?id=xm8
熊猫9,https://www.freetv.top/migu/609169226.m3u8?migutoken=d04555c192cf289478bfacb3db71ec2f3d9228f2d6219435e954a5158e9cf69443aea36b1a24f027307953b8a0b9736685621dd3b67866c045d38a095c21d36db0dd7667eb4ce98097839d222e
熊猫9,http://150.158.112.123/公众号~玉玉软件库/mg.php?id=xm9
熊猫10,https://www.freetv.top/migu/609169285.m3u8?migutoken=ea95e0efb4c204056387e0200e8e360c98f33b9962e01910693ce4cf2f119e2a84e3323e6899d7bba2863467c99610f3f45ab55e449549df022fdfc405f36058df016dee9a584998a15601dd02
熊猫10,http://150.158.112.123/公众号~玉玉软件库/mg.php?id=xm10

数字电视,#genre#
CHC家庭影院,http://php.jdshipin.com:8880/TVOD/iptv.php?id=chcjtyy
CHC家庭影院,http://z.b.bkpcp.top/m.php?id=jtyy###HLS\\n
CHC家庭影院,http://goo.bkpcp.top/mg/jtyy###HLS\\n
CHC家庭影院,http://58.19.38.162:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
CHC家庭影院,http://61.162.52.6:8088/newlive/live/hls/60/live.m3u8
CHC家庭影院,http://110.53.52.63:8888/newlive/live/hls/51/live.m3u8
CHC家庭影院,http://180.213.174.225:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
CHC家庭影院,https://www.freetv.top/migu/644368373.m3u8?migutoken=893aa32f9d861d92c0661b8125e5b12471106642e4d0f341956e45e2f60dbb2179c3b5b6f05c2e8242e24d254815578255456ce991c2d337b226ce49c025efe16f2d4715157e642b7447f0bf06###HLS\\n
CHC家庭影院,http://104.244.79.187:4994/proxy?url=https%3A//gdcucc.v1.mk/gdcucc/chcjtyy.m3u8
CHC家庭影院,http://150.158.112.123/公众号~玉玉软件库/mg.php?id=chcjtdy
CHC动作电影,http://php.jdshipin.com:8880/TVOD/iptv.php?id=chcdzdy
CHC动作电影,http://z.b.bkpcp.top/m.php?id=dzdy                                                        CCTV1 综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8
CHC动作电影,http://goo.bkpcp.top/mg/dzdy###HLS\\n
CHC动作电影,http://58.19.38.162:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
CHC动作电影,http://218.15.183.23:9901/tsfile/live/23039_1.m3u8
CHC动作电影,http://dassby.qqff.top:99/live/CHC动作电影/index.m3u8
CHC动作电影,http://110.53.52.63:8888/newlive/live/hls/53/live.m3u8
CHC动作电影,http://180.213.174.225:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
CHC动作电影,https://www.freetv.top/migu/644368714.m3u8?migutoken=fb9ef80443f06c3612ddd35545ec1054b5bcab3941fc46ecf84808bdd512d7b2cf16d34fdf955bff71bf01f818f6918ba2d7f536dc5451d1519d15cf8a5671bf16ea8a3bbc71db4477476e211d###HLS\\n
CHC动作电影,http://104.244.79.187:4994/proxy?url=https%3A//gdcucc.v1.mk/gdcucc/chcdzdy.m3u8
CHC动作电影,http://150.158.112.123/公众号~玉玉软件库/mg.php?id=chcdzdy
CHC影迷电影,http://58.19.38.162:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
CHC影迷电影,http://110.53.52.63:8888/newlive/live/hls/52/live.m3u8
CHC影迷电影,http://104.244.79.187:4994/proxy?url=https%3A//gdcucc.v1.mk/gdcucc/chcymdy.m3u8
CCTV风云足球,http://58.19.38.162:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV风云足球,http://120.238.94.10:9901/tsfile/live/1087_1.m3u8
CCTV风云足球,http://180.213.174.225:9901/tsfile/live/1046_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV风云足球,http://111.61.236.247:9081/hls/58/index.m3u8
CCTV风云足球,http://183.11.239.36:808/hls/133/index.m3u8
CCTV世界地理,http://180.213.174.225:9901/tsfile/live/1051_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV世界地理,http://livetv.wqwqwq.sbs/rptv/G_SHIJIEDL-CQ.m3u8?license=gitv
CCTV世界地理,http://111.61.236.247:9081/hls/62/index.m3u8
CCTV世界地理,http://183.11.239.36:808/hls/11/index.m3u8
高清大片,https://www.freetv.top/migu/629943678.m3u8?migutoken=07cfd93abbde327538756f05f860a8418138bdeb7196880e89444ac464a8de5d23787b90268080d402df481810816f07bc60692b08b4cec45a25d94fb925810b4416453a15a4a7a4ca1051e719
高清大片,http://150.158.112.123/公众号~玉玉软件库/mg.php?id=gqdp
经典香港电影,https://www.freetv.top/migu/625703337.m3u8?migutoken=faa8e53b3f247376487b9f2e3b8ba637e4ae9df566b72eea1f945a60b379d2e7b062c79f18bf1a97ea816512f2523e16bf61e9be5a27466c656269901c3c5ca715c22fef76a9e7d771d6d7ce55
军事迷必看大片,https://www.freetv.top/migu/617432318.m3u8?migutoken=6aed2be1d18c687c55c8a31f632eea422d588d73cb7407caec2f908f31a6289f390e74251af8983d949482da68753a6783be8e0867a81fa82a060932a9f95e405bf2bb35e8b6ad9ebbff234467
军事迷必看大片,http://150.158.112.123/公众号~玉玉软件库/mg.php?id=jsdp
新片放映厅,https://www.freetv.top/migu/619495952.m3u8?migutoken=aac1a687eb6ac23e4f0cba10885aa8cc952bdd8de89fe18c13cd63b6c68e79d167e2647d1ea2a1518d49d965f5b5490ffcacd5617ae8e754532129f871dd8a6244630af2754e8fc2f41fa9d5c4
新片放映厅,http://150.158.112.123/公众号~玉玉软件库/mg.php?id=xpfyt
南方影视,https://www.freetv.top/migu/614961829.m3u8?migutoken=59e1c3ee01cdb822a4d33e21c718bd6ca999787cb7a34aa601970841f467d5c73472157329ddabc68c2584e1e65610d376999b177f28639b6bedea4548147e1d30a7e78b7ed5d8d26ff3725dd1
欢笑剧场,http://goo.bkpcp.top/mg/hxjc
欢笑剧场,http://z.b.bkpcp.top/m.php?id=hxjc                                                                                                                                                                                                                    开封新闻,http://tvpull.dxhmt.cn:9081/tv/10200-2.m3u8
欢笑剧场,http://113.195.13.72:9901/tsfile/live/1084_1.m3u8?key=txiptv&playlive=1&authid=0
欢笑剧场,http://180.213.174.225:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
欢笑剧场,https://www.freetv.top/migu/790187880.m3u8?migutoken=cec7b66b53182b59d218d44749913b8494c1fdd15a18bd86fb73635c9e0fe642a4b0aacbd93ba7c6b59dfdbb00b8690a96042b5f9cf55aa952ed77e677721e8d75c64ed685b935192f2074aa58
欢笑剧场,http://150.158.112.123/公众号~玉玉软件库/mg.php?id=hxjc
欢笑剧场,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/上海电信组播.php?ID=239.45.3.196:5140
欢笑剧场,http://120.55.49.231:3095/rtp/233.50.201.189:5140
重温经典,http://php.jdshipin.com:8880/TVOD/iptv.php?id=cwjd
重温经典,http://tv.dlwmkj.com/php2021/bfy.php?id=635
重温经典,http://111.160.17.2:59901/tsfile/live/0001_20.m3u8?key=txiptv&playlive=1&authid=0
重温经典,http://104.244.79.187:4994/proxy?url=https%3A//gdcucc.v1.mk/gdcucc/cwjd.m3u8
金鹰纪实,http://php.jdshipin.com/itv6.php?cid=bestzb&id=5000000011000031203
金鹰纪实,http://111.29.9.33:6610/000000001000/5000000011000031203/index.m3u8?channel-id=bestzb&Contentid=5000000011000031203&livemode=1&stbId=3
金鹰纪实,http://120.238.94.10:9901/tsfile/live/1059_1.m3u8
金鹰纪实,http://119.36.148.115:59901/tsfile/live/1010_1.m3u8
金鹰纪实,http://121.19.134.222:808/tsfile/live/1037_1.m3u8
金鹰纪实,http://116.128.242.83:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰纪实,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/湖南.php?id=jyjs
金鹰纪实,http://phonetx.qing.mgtv.com/nn_live/nn_x64/0.0&/JYJSMPP360.m3u8
金鹰纪实,http://117.27.190.42:9998/tsfile/live/23278_1.m3u8
金鹰纪实,http://220.249.114.102:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰纪实,http://183.11.239.36:808/hls/171/index.m3u8
嘉佳卡通,http://php.jdshipin.com/itv6.php?cid=ystenlive&id=1000000002000025964
嘉佳卡通,http://111.29.9.33:6610/000000001000/1000000002000025964/index.m3u8?channel-id=bestzb&Contentid=1000000002000025964&livemode=1&stbId=3
嘉佳卡通,http://218.89.240.144:59901/tsfile/live/1003_1.m3u8
嘉佳卡通,http://61.157.139.15:9901/tsfile/live/2420_1.m3u8
嘉佳卡通,http://61.138.128.226:19901/tsfile/live/1019_1.m3u8
嘉佳卡通,http://121.33.239.242:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
嘉佳卡通,https://www.freetv.top/migu/614952364.m3u8?migutoken=5a8d74ae8c44a9192ca4c8d2dda16dc064f19e693d949833720d678071b996b52c1f2f79dce5e67561950b88d9ac8dcee4ef2f8aeed8993e2c6a44393610b740627912b5132509561815f1eba0
嘉佳卡通,http://150.158.112.123/公众号~玉玉软件库/mg.php?id=jjkt
嘉佳卡通,http://183.11.239.36:808/hls/8/index.m3u8
财富天下,http://jf.jxx2023.work:40446/tsfile/live/1074_1.m3u8?key=txiptv&playlive=0&authid=0
财富天下,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/上海电信组播.php?ID=239.45.0.7:5140
财富天下,http://183.11.239.36:808/hls/75/index.m3u8
CCTV兵器科技,http://111.61.236.247:9081/hls/61/index.m3u8
CCTV央视台球,http://180.213.174.225:9901/tsfile/live/1057_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV央视台球,http://livetv.wqwqwq.sbs/rptv/G_TAIQIU-CQ.m3u8?license=gitv
CCTV央视台球,http://183.11.239.36:808/hls/73/index.m3u8
CCTV第一剧场,http://jf.jxx2023.work:40446/tsfile/live/1049_1.m3u8
CCTV第一剧场,http://58.19.38.162:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV第一剧场,http://113.195.13.72:9901/tsfile/live/1028_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV女性时尚,http://113.195.13.72:9901/tsfile/live/1054_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV女性时尚,http://111.61.236.247:9081/hls/59/index.m3u8
CCTV风云剧场,http://jf.jxx2023.work:40446/tsfile/live/1150_1.m3u8
CCTV怀旧剧场,http://jf.jxx2023.work:40446/tsfile/live/1149_1.m3u8
CCTV怀旧剧场,http://111.61.236.247:9081/hls/67/index.m3u8
CCTV文化精品,http://180.213.174.225:9901/tsfile/live/1053_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV中视购物,http://58.221.214.82:9901/tsfile/live/0013_2.m3u8
CCTV央视文化精品,http://180.213.174.225:9901/tsfile/live/1053_1.m3u8?key=txiptv&playlive=1&authid=0
欢笑剧场4K,http://php.jdshipin.com:8880/itv6.php?cid=bestzb&id=5000000002000009455
欢笑剧场4K,http://111.29.9.34:6610/000000001000/1/1.m3u8?stbId=1&livemode=1&IASHttpSessionId=OTT760920241110011719006907&channel-id=bestzb&Contentid=5000000007000010001
欢笑剧场4K,http://111.29.9.33:6610/000000001000/5000000002000009455/index.m3u8?channel-id=bestzb&Contentid=5000000002000009455&livemode=1&stbId=3
欢笑剧场4K,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/上海电信组播.php?ID=239.45.1.4:5140
SiTV劲爆体育,http://z.b.bkpcp.top/m.php?id=jbty
SiTV劲爆体育,http://104.244.79.187:4994/proxy?url=http%3A//104.244.79.187%3A62115/itv/5000000002000029972.m3u8%3Fcdn%3Dbestzb
SiTV七彩戏剧,http://104.244.79.187:4994/proxy?url=http%3A//104.244.79.187%3A62115/itv/5000000011000031116.m3u8%3Fcdn%3Dbestzb
SiTV生活时尚,http://104.244.79.187:4994/proxy?url=http%3A//104.244.79.187%3A62115/itv/5000000002000019634.m3u8%3Fcdn%3Dbestzb
SiTV魅力足球,http://z.b.bkpcp.top/m.php?id=mlzq
SiTV魅力足球,http://104.244.79.187:4994/proxy?url=http%3A//104.244.79.187%3A62115/itv/5000000011000031207.m3u8%3Fcdn%3Dbestzb
SiTV欢笑剧场,http://104.244.79.187:4994/proxy?url=http%3A//104.244.79.187%3A62115/itv/5000000002000009455.m3u8%3Fcdn%3Dbestzb
SiTV动漫秀场,http://104.244.79.187:4994/proxy?url=http%3A//104.244.79.187%3A62115/itv/5000000011000031113.m3u8%3Fcdn%3Dbestzb
SiTV都市剧场,http://104.244.79.187:4994/proxy?url=http%3A//104.244.79.187%3A62115/itv/5000000011000031111.m3u8%3Fcdn%3Dbestzb
SiTV法治天地,http://z.b.bkpcp.top/m.php?id=fztd
SiTV法治天地,http://104.244.79.187:4994/proxy?url=http%3A//104.244.79.187%3A62115/itv/9001547084732463424.m3u8%3Fcdn%3Dbestzb
SiTV金色学堂,http://104.244.79.187:4994/proxy?url=http%3A//104.244.79.187%3A62115/itv/5000000010000026105.m3u8%3Fcdn%3Dbestzb
SiTV乐游,http://z.b.bkpcp.top/m.php?id=ly
SiTV乐游,http://104.244.79.187:4994/proxy?url=http%3A//104.244.79.187%3A62115/itv/5000000011000031112.m3u8%3Fcdn%3Dbestzb
上视东方影视,https://www.freetv.top/migu/617290047.m3u8?migutoken=a79bd9252429ca30d1ddfd2e52312a70f7639d661715dfc4e5586556dce9cb9466250fd143e4f21cb8655ab26976aa2a2cae5b1fc522ef76bfe8ead5da7bc67a7442838a4a504f8e59a15c0ff5
4KUHD,http://111.29.9.33:6610/000000001000/1000000004000011651/index.m3u8?channel-id=bestzb&Contentid=1000000004000011651&livemode=1&stbId=3
快乐垂钓,http://php.jdshipin.com:8880/itv6.php?cid=bestzb&id=5000000011000031206
快乐垂钓,http://113.195.13.72:9901/tsfile/live/1042_1.m3u8?key=txiptv&playlive=0&authid=0
快乐垂钓,http://111.29.9.33:6610/000000001000/5000000011000031206/index.m3u8?channel-id=bestzb&Contentid=5000000011000031206&livemode=1&stbId=3
快乐垂钓,http://180.213.174.225:9901/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
快乐垂钓,http://phonetx.qing.mgtv.com/nn_live/nn_x64/0.0&/KLCDMPP360.m3u8
快乐垂钓,http://120.55.49.231:3095/rtp/233.50.201.109:5140
快乐垂钓,http://220.249.114.102:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
茶频道,http://111.29.9.33:6610/000000001000/5000000011000031209/index.m3u8?channel-id=bestzb&Contentid=5000000011000031209&livemode=1&stbId=3
茶频道,http://180.213.174.225:9901/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&authid=0
茶频道,http://phonetx.qing.mgtv.com/nn_live/nn_x64/0.0&/CPDMPP360.m3u8
黑莓动画,http://111.29.9.33:6610/000000001000/1000000004000021734/index.m3u8?channel-id=bestzb&Contentid=1000000004000021734&livemode=1&stbId=3
黑莓动画,http://146.235.213.45:35455/itv/1000000004000021734.m3u8?cdn=ystenlive
哒啵电竞,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=1000000006000032327
哒啵电竞,https://cdn.jsdelivr.net/gh/Meroser/Media_Coll@main/Meroser.mp4
哒啵电竞,http://146.235.213.45:35455/itv/1000000006000032327.m3u8?cdn=ystenlive
黑莓电影,http://111.29.9.33:6610/000000001000/1000000004000019624/index.m3u8?channel-id=bestzb&Contentid=1000000004000019624&livemode=1&stbId=3
黑莓电影,http://183.215.211.219:9998/tsfile/live/1077_1.m3u8?key=txiptv&playlive=0&authid=0
黑莓电影,http://146.235.213.45:35455/itv/1000000004000019624.m3u8?cdn=ystenlive
五星体育,https://cdn.jsdelivr.net/gh/Meroser/Media_Coll@main/Meroser.mp4
广东珠江,http://r.jdshipin.com/sE5vO
广东珠江,https://cdn.jsdelivr.net/gh/Meroser/Media_Coll@main/Meroser.mp4
广东珠江,http://113.101.119.62:808/hls/105/index.m3u8
广东珠江,http://120.238.94.10:9901/tsfile/live/1009_1.m3u8
广东珠江,http://218.13.170.98:9901/tsfile/live/1000_1.m3u8
广东珠江,http://121.11.160.7:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
广东珠江,http://113.101.119.26:8090/hls/105/index.m3u8
广东珠江,http://www.52iptv.vip:35455/itv/2000000003000000033.m3u8?cdn=hnbblive
广东珠江,http://121.33.239.242:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
广东珠江,http://120.77.205.62:8087/rtp/239.77.0.1:5146
广东珠江,http://183.11.239.36:808/hls/83/index.m3u8
睛彩竞技,http://231114.xyz:35455/itv/1000000006000270001.m3u8?cdn=ystenlive
睛彩竞技,http://szd5.com:35455/itv/1000000006000270001.m3u8?cdn=ystenlive
睛彩竞技,http://www.52iptv.vip:35455/itv/1000000006000270001.m3u8?cdn=ystenlive
睛彩竞技,http://b.zgjok.com:35455/itv/1000000006000270001.m3u8?cdn=ystenlive
睛彩竞技,http://13937899.xyz:35455/itv/2000000003000000060.m3u8?cdn=hnbblive
睛彩竞技,http://lt.hxtre.com:35455/itv/1000000006000270001.m3u8?cdn=ystenlive
睛彩竞技,http://104.244.79.187:4994/proxy?url=http%3A//104.244.79.187%3A62115/itv/1000000006000270001.m3u8%3Fcdn%3Dystenlive
睛彩竞技,http://146.235.213.45:35455/itv/2000000003000000060.m3u8?cdn=hnbblive
睛彩竞技,http://111.170.172.113:35455/itv/2000000003000000060.m3u8?cdn=hnbblive
睛彩篮球,http://231114.xyz:35455/itv/1000000006000270002.m3u8?cdn=ystenlive
睛彩篮球,http://szd5.com:35455/itv/1000000006000270002.m3u8?cdn=ystenlive
睛彩篮球,http://www.52iptv.vip:35455/itv/1000000006000270002.m3u8?cdn=ystenlive
睛彩篮球,http://3501776.xyz:35455/itv/1000000006000270002.m3u8?cdn=ystenlive
睛彩篮球,http://ott.eonn.cn:35455/itv/1000000006000270002.m3u8?cdn=ystenlive
睛彩篮球,http://b.zgjok.com:35455/itv/1000000006000270002.m3u8?cdn=ystenlive
睛彩篮球,http://13937899.xyz:35455/itv/1000000006000270002.m3u8?cdn=ystenlive
睛彩篮球,http://lt.hxtre.com:35455/itv/1000000006000270002.m3u8?cdn=ystenlive
睛彩篮球,http://2000.run:35455/itv/1000000006000270006.m3u8?cdn=ystenlive
睛彩篮球,http://104.244.79.187:4994/proxy?url=http%3A//104.244.79.187%3A62115/itv/1000000006000270006.m3u8%3Fcdn%3Dystenlive
睛彩篮球,http://xxx.504900.xyz:35455/itv/1000000006000270002.m3u8?cdn=ystenlive
睛彩篮球,http://iptv.0564.org:35455/itv/1000000006000270002.m3u8?cdn=ystenlive
睛彩篮球,http://home.wwang.pw:35455/itv/1000000006000270002.m3u8?cdn=ystenlive
睛彩篮球,http://1.itv.nctv.top:35455/itv/1000000006000270002.m3u8?cdn=ystenlive
睛彩篮球,http://4330413.xyz:35455/itv/1000000006000270002.m3u8?cdn=ystenlive
睛彩青少,http://111.29.9.40:6610/000000001000/0/1.m3u8?channel-id=FifastbLive&Contentid=3000000020000031315&livemode=1&stbId=3
中央新影-老故事,http://goo.bkpcp.top/mg/lgs
中央新影-老故事,http://z.b.bkpcp.top/m.php?id=lgs
中央新影-中学生,http://goo.bkpcp.top/mg/zxs
中央新影-中学生,http://z.b.bkpcp.top/m.php?id=zxs
中央新影-发现之旅,http://goo.bkpcp.top/mg/fxzl
中央新影-发现之旅,http://z.b.bkpcp.top/m.php?id=fxzl
中国天气,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000002000000057
中国天气,http://jf.jxx2023.work:40446/tsfile/live/1050_1.m3u8?key=txiptv&playlive=0&authid=0
中国天气,http://113.195.13.72:9901/tsfile/live/1083_1.m3u8?key=txiptv&playlive=1&authid=0
中国天气,http://hls.weathertv.cn/tslslive/qCFIfHB/hls/live_sd.m3u8
书画,http://183.11.239.36:808/hls/33/index.m3u8
劲爆体育,http://z.b.bkpcp.top/m.php?id=jbty
劲爆体育,https://www.freetv.top/migu/796071336.m3u8?migutoken=05144ee4526abc2f6a8d44a41f9e078ef10c1a9f8930d51d7f453315d3577b613eac76898b1e0965789f7010cd3f8a1bca3167ef6e625cb77fc2c575eec35c8d07aaff61dc4b79f75fc67ef667
劲爆体育,http://150.158.112.123/公众号~玉玉软件库/mg.php?id=jbty
四海钓鱼,http://goo.bkpcp.top/mg/shdy
四海钓鱼,http://z.b.bkpcp.top/m.php?id=shdy
四海钓鱼,http://113.195.13.72:9901/tsfile/live/1091_1.m3u8?key=txiptv&playlive=0&authid=0
